tf_adjusted_match_prob,match_probability,source_dataset_l,unique_id_l,source_dataset_r,unique_id_r,name_l,name_r,gamma_name,address_l,address_r,gamma_address,city_l,city_r,gamma_city,state_l,state_r,gamma_state,match_key
0.996907875,0.996341234,ndar,4523,ndar,8168,genesee hematology oncology,genesee cancer blood/etc,0,302 Kensington Ave,302 Kensington Ave,2,Flint,Flint,1,MI,MI,1,0
0.996907875,0.996341234,ndar,4523,ndar,7656,genesee hematology oncology,m d o imaging associates,0,302 Kensington Ave,302 Kensington Ave,2,Flint,Flint,1,MI,MI,1,0
0.996907875,0.996341234,ndar,4524,ndar,6915,saint vincent madison county health sys,saint johns health system,0,2015 Jackson St,2015 Jackson St,2,Anderson,Anderson,1,IN,IN,1,0
0.996907875,0.996341234,ndar,4524,ndar,4525,saint vincent madison county health sys,st vincent anderson regional hospital,0,2015 Jackson St,2015 Jackson St,2,Anderson,Anderson,1,IN,IN,1,0
0.996907875,0.996341234,ndar,4525,ndar,6915,st vincent anderson regional hospital,saint johns health system,0,2015 Jackson St,2015 Jackson St,2,Anderson,Anderson,1,IN,IN,1,0
0.996907875,0.996341234,ndar,4526,ndar,9299,scottsdale nephrology,nauman orthopedic consultants,0,7331 E Osborn Dr,7331 E Osborn Dr,2,Scottsdale,Scottsdale,1,AZ,AZ,1,0
0.996907875,0.996341234,ndar,4527,ndar,6144,eye health associates,childrens medical service,0,49 State Rd,49 State Rd,2,North Dartmouth,North Dartmouth,1,MA,MA,1,0
0.996907875,0.996341234,ndar,4527,ndar,4540,eye health associates,se mass workhardening/pt center,0,49 State Rd,49 State Rd,2,North Dartmouth,North Dartmouth,1,MA,MA,1,0
0.996907875,0.996341234,ndar,4528,ndar,9507,associated ophthalmologists,sunrise mountain healthcare,0,13555 W McDowell Rd,13555 W McDowell Rd,2,Goodyear,Goodyear,1,AZ,AZ,1,0
0.996907875,0.996341234,ndar,4528,ndar,4737,associated ophthalmologists,southwest family medicine,0,13555 W McDowell Rd,13555 W McDowell Rd,2,Goodyear,Goodyear,1,AZ,AZ,1,0
0.996907875,0.996341234,ndar,4528,ndar,565,associated ophthalmologists,ims valley radiation oncology,0,13555 W McDowell Rd,13555 W McDowell Rd,2,Goodyear,Goodyear,1,AZ,AZ,1,0
0.996907875,0.996341234,ndar,4531,ndar,6092,"caruana, frank",ban duc doan md,0,9191 Westminster Ave,9191 Westminster Ave,2,Garden Grove,Garden Grove,1,CA,CA,1,0
0.997015019,0.996341234,ndar,4532,ndar,7560,san fernando vly urological assocs med g,cesar chavarria md,0,18370 Burbank Blvd,18370 Burbank Blvd,2,Tarzana,Tarzana,1,CA,CA,1,0
0.997015019,0.996341234,ndar,4532,ndar,4609,san fernando vly urological assocs med g,m shiffman k buch mds a medical,0,18370 Burbank Blvd,18370 Burbank Blvd,2,Tarzana,Tarzana,1,CA,CA,1,0
0.999909565,0.999889079,ndar,4532,ndar,4533,san fernando vly urological assocs med g,san fernando vly nrlgc etc,1,18370 Burbank Blvd,18370 Burbank Blvd,2,Tarzana,Tarzana,1,CA,CA,1,0
0.997015019,0.996341234,ndar,4532,ndar,951,san fernando vly urological assocs med g,tarzana pediatric medical group,0,18370 Burbank Blvd,18370 Burbank Blvd,2,Tarzana,Tarzana,1,CA,CA,1,0
0.997015019,0.996341234,ndar,4532,ndar,947,san fernando vly urological assocs med g,cardiology cons med group/valley,0,18370 Burbank Blvd,18370 Burbank Blvd,2,Tarzana,Tarzana,1,CA,CA,1,0
0.997015019,0.996341234,ndar,4533,ndar,7560,san fernando vly nrlgc etc,cesar chavarria md,0,18370 Burbank Blvd,18370 Burbank Blvd,2,Tarzana,Tarzana,1,CA,CA,1,0
0.997015019,0.996341234,ndar,4533,ndar,4609,san fernando vly nrlgc etc,m shiffman k buch mds a medical,0,18370 Burbank Blvd,18370 Burbank Blvd,2,Tarzana,Tarzana,1,CA,CA,1,0
0.997015019,0.996341234,ndar,4533,ndar,951,san fernando vly nrlgc etc,tarzana pediatric medical group,0,18370 Burbank Blvd,18370 Burbank Blvd,2,Tarzana,Tarzana,1,CA,CA,1,0
0.997015019,0.996341234,ndar,4533,ndar,947,san fernando vly nrlgc etc,cardiology cons med group/valley,0,18370 Burbank Blvd,18370 Burbank Blvd,2,Tarzana,Tarzana,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4535,ndar,8361,childrens hospital orange cty,hawthorne radiology assoc,0,1201 W La Veta Ave,1201 W La Veta Ave,2,Orange,Orange,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4535,ndar,7349,childrens hospital orange cty,newport harbor pth med group,0,1201 W La Veta Ave,1201 W La Veta Ave,2,Orange,Orange,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4535,ndar,6880,childrens hospital orange cty,regents university of cal/irvine,0,1201 W La Veta Ave,1201 W La Veta Ave,2,Orange,Orange,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4535,ndar,6410,childrens hospital orange cty,allied anesthesia medical group,0,1201 W La Veta Ave,1201 W La Veta Ave,2,Orange,Orange,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4535,ndar,5370,childrens hospital orange cty,sidney j weiss md,0,1201 W La Veta Ave,1201 W La Veta Ave,2,Orange,Orange,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4535,ndar,5305,childrens hospital orange cty,genetics center,0,1201 W La Veta Ave,1201 W La Veta Ave,2,Orange,Orange,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4535,ndar,5187,childrens hospital orange cty,neonatal perinatal medicine,0,1201 W La Veta Ave,1201 W La Veta Ave,2,Orange,Orange,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4536,ndar,9121,mid atlantic nephrology assoc,atlantic foot ankle group in,0,1205 York Rd,1205 York Rd,2,Lutherville Timonium,Lutherville Timonium,1,MD,MD,1,0
0.996907875,0.996341234,ndar,4536,ndar,9091,mid atlantic nephrology assoc,lifebridge community physicians,0,1205 York Rd,1205 York Rd,2,Lutherville Timonium,Lutherville Timonium,1,MD,MD,1,0
0.996907875,0.996341234,ndar,4536,ndar,8531,mid atlantic nephrology assoc,zinder anesthesia associates llc,0,1205 York Rd,1205 York Rd,2,Lutherville Timonium,Lutherville Timonium,1,MD,MD,1,0
0.996907875,0.996341234,ndar,4536,ndar,683,mid atlantic nephrology assoc,finney trimble associates,0,1205 York Rd,1205 York Rd,2,Lutherville Timonium,Lutherville Timonium,1,MD,MD,1,0
0.996907875,0.996341234,ndar,4536,ndar,679,mid atlantic nephrology assoc,sila sila md,0,1205 York Rd,1205 York Rd,2,Lutherville Timonium,Lutherville Timonium,1,MD,MD,1,0
0.996907875,0.996341234,ndar,4537,ndar,9515,emmett berg do holvey med grp,gold medical group,0,15211 Vanowen St,15211 Vanowen St,2,Van Nuys,Van Nuys,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4537,ndar,5892,emmett berg do holvey med grp,adventist health/glendale,0,15211 Vanowen St,15211 Vanowen St,2,Van Nuys,Van Nuys,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4537,ndar,4608,emmett berg do holvey med grp,m shiffman k buch mds a medical,0,15211 Vanowen St,15211 Vanowen St,2,Van Nuys,Van Nuys,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4540,ndar,6144,se mass workhardening/pt center,childrens medical service,0,49 State Rd,49 State Rd,2,North Dartmouth,North Dartmouth,1,MA,MA,1,0
0.996907875,0.996341234,ndar,4545,ndar,9467,parikh abbasi md,inpatient consultants of il,0,1 Ingalls Dr,1 Ingalls Dr,2,Harvey,Harvey,1,IL,IL,1,0
1.34E-05,1.34E-05,ndar,4545,ndar,5677,parikh abbasi md,radiology imaging consultants,0,1 Ingalls Dr,71 W 156th St,0,Harvey,Harvey,1,IL,IL,1,0
1.34E-05,1.34E-05,ndar,4545,ndar,848,parikh abbasi md,surgical consultants,0,1 Ingalls Dr,71 W 156th St,0,Harvey,Harvey,1,IL,IL,1,0
0.996907875,0.996341234,ndar,4546,ndar,8318,texas knee sports medicine ctr,greater lewisville therapy center,0,4323 N Josey Ln,4323 N Josey Ln,2,Carrollton,Carrollton,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4547,ndar,5816,diagnostic imaging associates,ark la tex cardiology,0,207 Jefferson St,207 Jefferson St,2,Mansfield,Mansfield,1,LA,LA,1,0
0.996907875,0.996341234,ndar,4548,ndar,6671,"dewil, frederic",pediatric med grp of central nj,0,525 Jack Martin Blvd,525 Jack Martin Blvd,2,Brick,Brick,1,NJ,NJ,1,0
0.996907875,0.996341234,ndar,4548,ndar,4593,"dewil, frederic",atlantic surgical group,0,525 Jack Martin Blvd,525 Jack Martin Blvd,2,Brick,Brick,1,NJ,NJ,1,0
0.996907875,0.996341234,ndar,4549,ndar,5567,st john home care,st john medical center,0,4720 S Harvard Ave,4720 S Harvard Ave,2,Tulsa,Tulsa,1,OK,OK,1,0
0.996907875,0.996341234,ndar,4550,ndar,7286,daniel levitan md,jpb medical group,0,2601 W Alameda Ave,2601 W Alameda Ave,2,Burbank,Burbank,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4550,ndar,4949,daniel levitan md,east valley hem/on med grp,0,2601 W Alameda Ave,2601 W Alameda Ave,2,Burbank,Burbank,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4553,ndar,8337,swiss balance inc,regents of the university of california,0,1260 15th St,1260 15th St,2,Santa Monica,Santa Monica,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4553,ndar,7894,swiss balance inc,dva renal healthcare,0,1260 15th St,1260 15th St,2,Santa Monica,Santa Monica,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4554,ndar,7576,cardiovascular cnst of n tx,obstetrics gynecology of north texas,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4554,ndar,7440,cardiovascular cnst of n tx,southwest pulmonary assoc,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4554,ndar,7415,cardiovascular cnst of n tx,james v bonnet md,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4554,ndar,6905,cardiovascular cnst of n tx,healthtexas provider newtork,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4554,ndar,6639,cardiovascular cnst of n tx,alliance eye care assoc,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4554,ndar,6561,cardiovascular cnst of n tx,dfw plastic surgery assoc,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4554,ndar,5224,cardiovascular cnst of n tx,grapevine pediatric clinic,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4554,ndar,5211,cardiovascular cnst of n tx,texas ear/nose/throat spec,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4554,ndar,4599,cardiovascular cnst of n tx,internal med cln/grapevine,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4554,ndar,832,cardiovascular cnst of n tx,baylor scott white med ctr grapevine,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4557,ndar,9655,ascension seton,texas litho prt iii lp,0,1201 W 38th St,1201 W 38th St,2,Austin,Austin,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4557,ndar,6372,ascension seton,pulmonary critical care etc,0,1201 W 38th St,1201 W 38th St,2,Austin,Austin,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4557,ndar,729,ascension seton,clinical pathology associates,0,1201 W 38th St,1201 W 38th St,2,Austin,Austin,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4559,ndar,7702,womens healthcare group,james mirabile md,0,10600 Quivira Rd,10600 Quivira Rd,2,Lenexa,Lenexa,1,KS,KS,1,0
0.996907875,0.996341234,ndar,4559,ndar,631,womens healthcare group,childrens clinic,0,10600 Quivira Rd,10600 Quivira Rd,2,Lenexa,Lenexa,1,KS,KS,1,0
0.996907875,0.996341234,ndar,4562,ndar,7458,eugene springfield nephrlgy ascs,northwest surgical spec,0,3355 Riverbend Dr,3355 Riverbend Dr,2,Springfield,Springfield,1,OR,OR,1,0
0.996907875,0.996341234,ndar,4562,ndar,5673,eugene springfield nephrlgy ascs,oregon imaging center,0,3355 Riverbend Dr,3355 Riverbend Dr,2,Springfield,Springfield,1,OR,OR,1,0
0.996907875,0.996341234,ndar,4562,ndar,912,eugene springfield nephrlgy ascs,neonatal specialists,0,3355 Riverbend Dr,3355 Riverbend Dr,2,Springfield,Springfield,1,OR,OR,1,0
0.996907875,0.996341234,ndar,4566,ndar,9437,porter sone associates,american radiology network,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4566,ndar,9199,porter sone associates,texas lung center,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4566,ndar,8949,porter sone associates,select specialty hospital dallas,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4566,ndar,7615,porter sone associates,endocrinology professional ser,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4566,ndar,7356,porter sone associates,texas neurology,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4566,ndar,6855,porter sone associates,north tx colon rectal asc,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4566,ndar,6443,porter sone associates,neonatology associates,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4566,ndar,5968,porter sone associates,healthtexas medprovider,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4566,ndar,5899,porter sone associates,national primary care ntwk,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4566,ndar,5249,porter sone associates,north tx infectious disease cnsltnts,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4566,ndar,4804,porter sone associates,vanderpool westmoreland mds,0,3500 Gaston Ave,3500 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4567,ndar,9502,ascension medical group northern wiscons,ascension good samaritan hospital,0,240 Maple St,240 Maple St,2,Woodruff,Woodruff,1,WI,WI,1,0
0.996907875,0.996341234,ndar,4568,ndar,9002,delaware vly cvs surg assocs,heartcare associates of bucks county,0,1205 Langhorne Newtown Rd,1205 Langhorne Newtown Rd,2,Langhorne,Langhorne,1,PA,PA,1,0
0.996907875,0.996341234,ndar,4568,ndar,8417,delaware vly cvs surg assocs,langhorne mri,0,1205 Langhorne Newtown Rd,1205 Langhorne Newtown Rd,2,Langhorne,Langhorne,1,PA,PA,1,0
0.996907875,0.996341234,ndar,4568,ndar,7658,delaware vly cvs surg assocs,hr physician services,0,1205 Langhorne Newtown Rd,1205 Langhorne Newtown Rd,2,Langhorne,Langhorne,1,PA,PA,1,0
0.996907875,0.996341234,ndar,4568,ndar,7114,delaware vly cvs surg assocs,arthritis group,0,1205 Langhorne Newtown Rd,1205 Langhorne Newtown Rd,2,Langhorne,Langhorne,1,PA,PA,1,0
0.996907875,0.996341234,ndar,4568,ndar,5064,delaware vly cvs surg assocs,newtown cardiology associates,0,1205 Langhorne Newtown Rd,1205 Langhorne Newtown Rd,2,Langhorne,Langhorne,1,PA,PA,1,0
0.996907875,0.996341234,ndar,4568,ndar,4659,delaware vly cvs surg assocs,langhorne physician services,0,1205 Langhorne Newtown Rd,1205 Langhorne Newtown Rd,2,Langhorne,Langhorne,1,PA,PA,1,0
0.996907875,0.996341234,ndar,4569,ndar,9386,southwest skin specialists,valley int med and peds,0,10900 N Scottsdale Rd,10900 N Scottsdale Rd,2,Scottsdale,Scottsdale,1,AZ,AZ,1,0
0.996907875,0.996341234,ndar,4569,ndar,7151,southwest skin specialists,canyon state anesthesiologists,0,10900 N Scottsdale Rd,10900 N Scottsdale Rd,2,Scottsdale,Scottsdale,1,AZ,AZ,1,0
0.996907875,0.996341234,ndar,4569,ndar,6634,southwest skin specialists,north scottsdale medical center,0,10900 N Scottsdale Rd,10900 N Scottsdale Rd,2,Scottsdale,Scottsdale,1,AZ,AZ,1,0
0.996907875,0.996341234,ndar,4569,ndar,5599,southwest skin specialists,stegman erotas dpm,0,10900 N Scottsdale Rd,10900 N Scottsdale Rd,2,Scottsdale,Scottsdale,1,AZ,AZ,1,0
0.996907875,0.996341234,ndar,4570,ndar,8105,associates in cardiology,wskc dialysis services,0,3825 Highland Ave,3825 Highland Ave,2,Downers Grove,Downers Grove,1,IL,IL,1,0
0.996907875,0.996341234,ndar,4570,ndar,6332,associates in cardiology,gastroenterology services,0,3825 Highland Ave,3825 Highland Ave,2,Downers Grove,Downers Grove,1,IL,IL,1,0
0.996907875,0.996341234,ndar,4570,ndar,5930,associates in cardiology,central dupage foot ankle spec,0,3825 Highland Ave,3825 Highland Ave,2,Downers Grove,Downers Grove,1,IL,IL,1,0
0.996907875,0.996341234,ndar,4570,ndar,5054,associates in cardiology,midwest womens ob/gyn,0,3825 Highland Ave,3825 Highland Ave,2,Downers Grove,Downers Grove,1,IL,IL,1,0
0.997050732,0.996341234,ndar,4571,ndar,5223,associates in cardiology,jose m velasco md,0,9669 Kenton Ave,9669 Kenton Ave,2,Skokie,Skokie,1,IL,IL,1,0
0.996961447,0.996341234,ndar,4573,ndar,8487,northwest general surgeons,primary care of chicago,0,7447 W Talcott Ave,7447 W Talcott Ave,2,Chicago,Chicago,1,IL,IL,1,0
0.996961447,0.996341234,ndar,4573,ndar,7315,northwest general surgeons,northwest orthopaedic,0,7447 W Talcott Ave,7447 W Talcott Ave,2,Chicago,Chicago,1,IL,IL,1,0
0.996961447,0.996341234,ndar,4573,ndar,6450,northwest general surgeons,women first associated ob/gyn,0,7447 W Talcott Ave,7447 W Talcott Ave,2,Chicago,Chicago,1,IL,IL,1,0
0.996961447,0.996341234,ndar,4573,ndar,5938,northwest general surgeons,vijay h vohra md,0,7447 W Talcott Ave,7447 W Talcott Ave,2,Chicago,Chicago,1,IL,IL,1,0
0.996961447,0.996341234,ndar,4573,ndar,5913,northwest general surgeons,northwest orthopaedic assoc,0,7447 W Talcott Ave,7447 W Talcott Ave,2,Chicago,Chicago,1,IL,IL,1,0
0.996961447,0.996341234,ndar,4573,ndar,4736,northwest general surgeons,northwestern neurosurgical asc,0,7447 W Talcott Ave,7447 W Talcott Ave,2,Chicago,Chicago,1,IL,IL,1,0
0.996961447,0.996341234,ndar,4573,ndar,690,northwest general surgeons,frederic k renold md,0,7447 W Talcott Ave,7447 W Talcott Ave,2,Chicago,Chicago,1,IL,IL,1,0
0.996961447,0.996341234,ndar,4573,ndar,533,northwest general surgeons,progressive care,0,7447 W Talcott Ave,7447 W Talcott Ave,2,Chicago,Chicago,1,IL,IL,1,0
0.99790772,0.996341234,ndar,4575,ndar,6212,wellesley medical associates,newton wellesley eye associates,0,65 Walnut St,65 Walnut St,2,Wellesley Hills,Wellesley Hills,1,MA,MA,1,0
0.99790772,0.996341234,ndar,4575,ndar,5710,wellesley medical associates,newton wellesley derm assocs,0,65 Walnut St,65 Walnut St,2,Wellesley Hills,Wellesley Hills,1,MA,MA,1,0
0.996907875,0.996341234,ndar,4579,ndar,8115,garb mcguire md's,uropartners,0,1555 Barrington Rd,1555 Barrington Rd,2,Hoffman Estates,Hoffman Estates,1,IL,IL,1,0
0.996907875,0.996341234,ndar,4579,ndar,6783,garb mcguire md's,illinois cancer specialists,0,1555 Barrington Rd,1555 Barrington Rd,2,Hoffman Estates,Hoffman Estates,1,IL,IL,1,0
0.996907875,0.996341234,ndar,4579,ndar,6498,garb mcguire md's,midwest glaucoma center,0,1555 Barrington Rd,1555 Barrington Rd,2,Hoffman Estates,Hoffman Estates,1,IL,IL,1,0
0.996907875,0.996341234,ndar,4579,ndar,6245,garb mcguire md's,neopath,0,1555 Barrington Rd,1555 Barrington Rd,2,Hoffman Estates,Hoffman Estates,1,IL,IL,1,0
0.996907875,0.996341234,ndar,4579,ndar,5194,garb mcguire md's,southwest infectious diseases,0,1555 Barrington Rd,1555 Barrington Rd,2,Hoffman Estates,Hoffman Estates,1,IL,IL,1,0
0.996907875,0.996341234,ndar,4579,ndar,714,garb mcguire md's,fahey medical center,0,1555 Barrington Rd,1555 Barrington Rd,2,Hoffman Estates,Hoffman Estates,1,IL,IL,1,0
0.996907875,0.996341234,ndar,4580,ndar,9200,texas dermatology associates,texas lung center,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4580,ndar,7456,texas dermatology associates,surgical oncology associates p,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4580,ndar,6885,texas dermatology associates,east texas med ctr healthcare ascs,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4580,ndar,6632,texas dermatology associates,fine fine urology associates,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4580,ndar,6531,texas dermatology associates,kipp brown associates,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4580,ndar,6100,texas dermatology associates,james h gray md,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4580,ndar,6010,texas dermatology associates,north tx internal med asc,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4580,ndar,5993,texas dermatology associates,weston koster myers,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4580,ndar,5901,texas dermatology associates,national primary care ntwk,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4580,ndar,5548,texas dermatology associates,texas eye care associates,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4583,ndar,7063,central coast chest consultants,ravi patel md,0,1310 Las Tablas Rd,1310 Las Tablas Rd,2,Templeton,Templeton,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4583,ndar,6311,central coast chest consultants,urology associates of the central coast,0,1310 Las Tablas Rd,1310 Las Tablas Rd,2,Templeton,Templeton,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4585,ndar,5309,south coast radiology,york hospital,0,15 Hospital Dr,15 Hospital Dr,2,York,York,1,ME,ME,1,0
0.996907875,0.996341234,ndar,4585,ndar,4994,south coast radiology,harbour womens health,0,15 Hospital Dr,15 Hospital Dr,2,York,York,1,ME,ME,1,0
0.996907875,0.996341234,ndar,4588,ndar,6598,cohn urology,newton neurology,0,2700 10th Ave S,2700 10th Ave S,2,Birmingham,Birmingham,1,AL,AL,1,0
0.996907875,0.996341234,ndar,4589,ndar,9318,pacific rheumatology asc med grp,bay west family health care me,0,1580 Valencia St,1580 Valencia St,2,San Francisco,San Francisco,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4589,ndar,8814,pacific rheumatology asc med grp,renal medical associates,0,1580 Valencia St,1580 Valencia St,2,San Francisco,San Francisco,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4589,ndar,8572,pacific rheumatology asc med grp,daniel r conlin and robert j els,0,1580 Valencia St,1580 Valencia St,2,San Francisco,San Francisco,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4589,ndar,6892,pacific rheumatology asc med grp,pacific eye associates med grp,0,1580 Valencia St,1580 Valencia St,2,San Francisco,San Francisco,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4589,ndar,6474,pacific rheumatology asc med grp,"wu, george",0,1580 Valencia St,1580 Valencia St,2,San Francisco,San Francisco,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4589,ndar,583,pacific rheumatology asc med grp,"lehrich, william",0,1580 Valencia St,1580 Valencia St,2,San Francisco,San Francisco,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4590,ndar,8986,pacific rheumatology asc med grp,physiatry medical group,0,490 Post St,490 Post St,2,San Francisco,San Francisco,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4590,ndar,8930,pacific rheumatology asc med grp,pacific imaging consultants a med group,0,490 Post St,490 Post St,2,San Francisco,San Francisco,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4590,ndar,8924,pacific rheumatology asc med grp,"bokosky, john",0,490 Post St,490 Post St,2,San Francisco,San Francisco,1,CA,CA,1,0
0.996907875,0.996341234,ndar,4593,ndar,6671,atlantic surgical group,pediatric med grp of central nj,0,525 Jack Martin Blvd,525 Jack Martin Blvd,2,Brick,Brick,1,NJ,NJ,1,0
0.996907875,0.996341234,ndar,4597,ndar,8137,miami valley plastic surgeons,premier health specialist,0,2350 Miami Valley Dr,2350 Miami Valley Dr,2,Dayton,Dayton,1,OH,OH,1,0
0.996907875,0.996341234,ndar,4597,ndar,5332,miami valley plastic surgeons,fort sanders regional medical ctr,0,2350 Miami Valley Dr,2350 Miami Valley Dr,2,Dayton,Dayton,1,OH,OH,1,0
0.996907875,0.996341234,ndar,4597,ndar,577,miami valley plastic surgeons,physical medicine associates,0,2350 Miami Valley Dr,2350 Miami Valley Dr,2,Dayton,Dayton,1,OH,OH,1,0
0.996907875,0.996341234,ndar,4598,ndar,7830,professional diagnostics,alpine medical group,0,1050 E South Temple,1050 E South Temple,2,Salt Lake City,Salt Lake City,1,UT,UT,1,0
0.996907875,0.996341234,ndar,4598,ndar,7598,professional diagnostics,mountain medical physician specialists,0,1050 E South Temple,1050 E South Temple,2,Salt Lake City,Salt Lake City,1,UT,UT,1,0
0.996907875,0.996341234,ndar,4598,ndar,6317,professional diagnostics,salt lake regional med ctr,0,1050 E South Temple,1050 E South Temple,2,Salt Lake City,Salt Lake City,1,UT,UT,1,0
0.996907875,0.996341234,ndar,4599,ndar,7576,internal med cln/grapevine,obstetrics gynecology of north texas,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4599,ndar,7440,internal med cln/grapevine,southwest pulmonary assoc,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4599,ndar,7415,internal med cln/grapevine,james v bonnet md,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4599,ndar,6905,internal med cln/grapevine,healthtexas provider newtork,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
0.996907875,0.996341234,ndar,4599,ndar,6639,internal med cln/grapevine,alliance eye care assoc,0,1600 W College St,1600 W College St,2,Grapevine,Grapevine,1,TX,TX,1,0
